Company Id,Upline station,Arrival Station,Scheduled Arvl Datetime,Sch Arv Date,Sch Arv Time,Gate,Departure Station,Downline Arrival Station,Scheduled Dept Datetime,Sch Dept Date,Sch Dept Time,Fleet,Tail Number
C5,EWR,RIC,2019-07-09 18:43:00,2019-07-09,18:43:00,B1,RIC,EWR,2019-07-09 19:15:00,2019-07-09,19:15:00,ERJ-145,N11199
ZW,IAD,RIC,2019-07-02 18:06:00,2019-07-02,18:06:00,B4,RIC,ORD,2019-07-02 18:45:00,2019-07-02,18:45:00,CRJ-200,N464AW
EV,EWR,RIC,2019-07-07 12:58:00,2019-07-07,12:58:00,B2,RIC,ORD,2019-07-07 13:30:00,2019-07-07,13:30:00,ERJ-145,N16981
EV,EWR,RIC,2019-07-06 12:57:00,2019-07-06,12:57:00,B4,RIC,ORD,2019-07-06 13:30:00,2019-07-06,13:30:00,ERJ-145,N12563
YV,IAH,RIC,2019-07-05 22:38:00,2019-07-05,22:38:00,B4,RIC,IAH,2019-07-06 06:05:00,2019-07-06,06:05:00,ERJ-175,N85358
UA,ORD,RIC,2019-06-29 21:23:00,2019-06-29,21:23:00,B3,RIC,ORD,2019-06-30 07:00:00,2019-06-30,07:00:00,B737-800,N11206
YV,IAD,RIC,2019-06-26 22:55:00,2019-06-26,22:55:00,B7,RIC,IAH,2019-06-27 06:05:00,2019-06-27,06:05:00,CRJ-700,N512MJ
YV,IAH,RIC,2019-06-30 22:38:00,2019-06-30,22:38:00,B7,RIC,IAD,2019-07-01 06:45:00,2019-07-01,06:45:00,ERJ-175,N88310
OO,DEN,RIC,2019-07-04 23:29:00,2019-07-04,23:29:00,B1,RIC,DEN,2019-07-05 06:25:00,2019-07-05,06:25:00,ERJ-175,N133SY
EV,EWR,RIC,2019-07-06 18:43:00,2019-07-06,18:43:00,B4,RIC,EWR,2019-07-07 10:00:00,2019-07-07,10:00:00,ERJ-145,N15555
YV,IAD,RIC,2019-07-04 09:41:00,2019-07-04,09:41:00,B4,RIC,IAD,2019-07-04 10:45:00,2019-07-04,10:45:00,CRJ-700,N518LR
UA,ORD,RIC,2019-07-07 21:18:00,2019-07-07,21:18:00,B3,RIC,ORD,2019-07-08 07:00:00,2019-07-08,07:00:00,B737-800,N33262
C5,EWR,RIC,2019-07-03 19:59:00,2019-07-03,19:59:00,B4,RIC,IAD,2019-07-03 20:30:00,2019-07-03,20:30:00,ERJ-145,N12172
YV,IAH,RIC,2019-07-04 16:08:00,2019-07-04,16:08:00,B4,RIC,IAH,2019-07-04 16:45:00,2019-07-04,16:45:00,ERJ-175,N87302
C5,EWR,RIC,2019-06-28 18:43:00,2019-06-28,18:43:00,B4,RIC,EWR,2019-06-28 19:15:00,2019-06-28,19:15:00,ERJ-145,N21154
UA,ORD,RIC,2019-07-02 21:23:00,2019-07-02,21:23:00,B3,RIC,ORD,2019-07-03 07:00:00,2019-07-03,07:00:00,B737-800,N73259
EV,ORD,RIC,2019-07-08 00:30:00,2019-07-08,00:30:00,B2,RIC,EWR,2019-07-08 05:40:00,2019-07-08,05:40:00,ERJ-145,N18556
C5,EWR,RIC,2019-07-04 19:59:00,2019-07-04,19:59:00,B2,RIC,IAD,2019-07-04 20:30:00,2019-07-04,20:30:00,ERJ-145,N14198
EV,EWR,RIC,2019-07-08 12:57:00,2019-07-08,12:57:00,B1,RIC,ORD,2019-07-08 13:30:00,2019-07-08,13:30:00,ERJ-145,N16987
YV,IAD,RIC,2019-06-30 22:55:00,2019-06-30,22:55:00,B4,RIC,IAH,2019-07-01 06:05:00,2019-07-01,06:05:00,CRJ-700,N513MJ
EV,EWR,RIC,2019-07-01 12:57:00,2019-07-01,12:57:00,B4,RIC,ORD,2019-07-01 13:30:00,2019-07-01,13:30:00,ERJ-145,N16981
C5,IAD,RIC,2019-06-28 13:36:00,2019-06-28,13:36:00,B1,RIC,EWR,2019-06-28 14:25:00,2019-06-28,14:25:00,ERJ-145,N12195
OO,ORD,RIC,2019-07-02 10:00:00,2019-07-02,10:00:00,B1,RIC,ORD,2019-07-02 10:30:00,2019-07-02,10:30:00,CRJ-200,N928SW
EV,EWR,RIC,2019-07-04 12:57:00,2019-07-04,12:57:00,B4,RIC,ORD,2019-07-04 13:30:00,2019-07-04,13:30:00,ERJ-145,N13995
YV,IAH,RIC,2019-07-06 22:20:00,2019-07-06,22:20:00,B4,RIC,IAD,2019-07-07 06:45:00,2019-07-07,06:45:00,ERJ-175,N87345
OO,DEN,RIC,2019-07-03 14:04:00,2019-07-03,14:04:00,B3,RIC,DEN,2019-07-03 15:40:00,2019-07-03,15:40:00,ERJ-175,N150SY
YV,IAH,RIC,2019-06-29 16:08:00,2019-06-29,16:08:00,B3,RIC,IAH,2019-06-29 16:45:00,2019-06-29,16:45:00,ERJ-175,N87360
EV,ORD,RIC,2019-07-01 00:30:00,2019-07-01,00:30:00,B2,RIC,EWR,2019-07-01 05:45:00,2019-07-01,05:45:00,ERJ-145,N11547
YV,IAH,RIC,2019-07-05 16:08:00,2019-07-05,16:08:00,B4,RIC,IAH,2019-07-05 16:45:00,2019-07-05,16:45:00,ERJ-175,N88346
EV,ORD,RIC,2019-06-28 10:00:00,2019-06-28,10:00:00,B4,RIC,ORD,2019-06-28 10:30:00,2019-06-28,10:30:00,ERJ-145,N13975
OO,ORD,RIC,2019-06-30 10:00:00,2019-06-30,10:00:00,B1,RIC,ORD,2019-06-30 10:30:00,2019-06-30,10:30:00,CRJ-200,N943SW
C5,EWR,RIC,2019-07-02 19:59:00,2019-07-02,19:59:00,B1,RIC,IAD,2019-07-02 20:30:00,2019-07-02,20:30:00,ERJ-145,N17169
EV,EWR,RIC,2019-07-07 21:44:00,2019-07-07,21:44:00,B2,RIC,EWR,2019-07-08 09:30:00,2019-07-08,09:30:00,ERJ-145,N17196
EV,EWR,RIC,2019-06-30 12:58:00,2019-06-30,12:58:00,B1,RIC,ORD,2019-06-30 13:30:00,2019-06-30,13:30:00,ERJ-145,N13553
YV,IAH,RIC,2019-07-11 16:08:00,2019-07-11,16:08:00,B1,RIC,IAH,2019-07-11 16:45:00,2019-07-11,16:45:00,ERJ-175,N89357
OO,DEN,RIC,2019-07-08 23:29:00,2019-07-08,23:29:00,B1,RIC,DEN,2019-07-09 06:15:00,2019-07-09,06:15:00,ERJ-175,N148SY
EV,ORD,RIC,2019-07-09 00:30:00,2019-07-09,00:30:00,B2,RIC,EWR,2019-07-10 05:40:00,2019-07-10,05:40:00,ERJ-145,N16559
ZW,IAD,RIC,2019-07-08 18:06:00,2019-07-08,18:06:00,B3,RIC,ORD,2019-07-08 18:45:00,2019-07-08,18:45:00,CRJ-200,N454AW
OO,ORD,RIC,2019-07-08 10:00:00,2019-07-08,10:00:00,B3,RIC,ORD,2019-07-08 10:30:00,2019-07-08,10:30:00,CRJ-200,N905EV
UA,ORD,RIC,2019-07-09 21:18:00,2019-07-09,21:18:00,B3,RIC,ORD,2019-07-10 07:15:00,2019-07-10,07:15:00,B737-800,N73276
OO,DEN,RIC,2019-07-09 23:29:00,2019-07-09,23:29:00,B1,RIC,DEN,2019-07-10 06:15:00,2019-07-10,06:15:00,ERJ-175,N203SY
YV,IAD,RIC,2019-07-09 22:55:00,2019-07-09,22:55:00,B4,RIC,IAH,2019-07-10 06:05:00,2019-07-10,06:05:00,CRJ-700,N516LR
OO,DEN,RIC,2019-07-01 23:29:00,2019-07-01,23:29:00,B1,RIC,DEN,2019-07-02 06:25:00,2019-07-02,06:25:00,ERJ-175,N150SY
C5,EWR,RIC,2019-07-10 18:43:00,2019-07-10,18:43:00,B2,RIC,EWR,2019-07-10 19:15:00,2019-07-10,19:15:00,ERJ-145,N12172
C5,IAD,RIC,2019-07-09 13:36:00,2019-07-09,13:36:00,B4,RIC,EWR,2019-07-09 14:25:00,2019-07-09,14:25:00,ERJ-145,N16183
OO,DEN,RIC,2019-07-07 14:00:00,2019-07-07,14:00:00,B3,RIC,DEN,2019-07-07 15:45:00,2019-07-07,15:45:00,ERJ-175,N140SY
C5,EWR,RIC,2019-07-10 19:59:00,2019-07-10,19:59:00,B1,RIC,IAD,2019-07-10 20:30:00,2019-07-10,20:30:00,ERJ-145,N13161
ZW,ORD,RIC,2019-07-05 15:03:00,2019-07-05,15:03:00,B1,RIC,IAD,2019-07-05 15:35:00,2019-07-05,15:35:00,CRJ-200,N444ZW
C5,EWR,RIC,2019-07-12 19:59:00,2019-07-12,19:59:00,B4,RIC,IAD,2019-07-12 20:30:00,2019-07-12,20:30:00,ERJ-145,N12160
C5,IAD,RIC,2019-07-08 13:36:00,2019-07-08,13:36:00,B1,RIC,EWR,2019-07-08 14:25:00,2019-07-08,14:25:00,ERJ-145,N14173
YV,IAD,RIC,2019-07-10 22:55:00,2019-07-10,22:55:00,B4,RIC,IAH,2019-07-11 06:05:00,2019-07-11,06:05:00,CRJ-700,N510MJ
OO,ORD,RIC,2019-07-03 10:00:00,2019-07-03,10:00:00,B1,RIC,ORD,2019-07-03 10:30:00,2019-07-03,10:30:00,CRJ-200,N963SW
OO,DEN,RIC,2019-07-11 23:29:00,2019-07-11,23:29:00,B4,RIC,DEN,2019-07-12 06:15:00,2019-07-12,06:15:00,ERJ-175,N105SY
C5,EWR,RIC,2019-07-01 10:10:00,2019-07-01,10:10:00,B4,RIC,EWR,2019-07-01 10:50:00,2019-07-01,10:50:00,ERJ-145,N27190
YV,IAD,RIC,2019-07-06 22:55:00,2019-07-06,22:55:00,B7,RIC,IAH,2019-07-07 06:05:00,2019-07-07,06:05:00,CRJ-700,N522LR
YV,IAD,RIC,2019-07-15 22:55:00,2019-07-15,22:55:00,B2,RIC,IAH,2019-07-16 06:05:00,2019-07-16,06:05:00,CRJ-700,N522LR
EV,EWR,RIC,2019-07-14 21:44:00,2019-07-14,21:44:00,B2,RIC,EWR,2019-07-15 09:30:00,2019-07-15,09:30:00,ERJ-145,N27200
YV,IAH,RIC,2019-07-08 22:20:00,2019-07-08,22:20:00,B7,RIC,IAD,2019-07-09 06:45:00,2019-07-09,06:45:00,ERJ-175,N87319
YV,IAD,RIC,2019-07-12 22:55:00,2019-07-12,22:55:00,B4,RIC,IAH,2019-07-13 06:05:00,2019-07-13,06:05:00,CRJ-700,N519LR
OO,DEN,RIC,2019-07-06 14:00:00,2019-07-06,14:00:00,B3,RIC,DEN,2019-07-06 14:45:00,2019-07-06,14:45:00,ERJ-175,N106SY
YV,IAH,RIC,2019-07-08 16:08:00,2019-07-08,16:08:00,B1,RIC,IAH,2019-07-08 16:45:00,2019-07-08,16:45:00,ERJ-175,N89349
C5,IAD,RIC,2019-07-07 13:36:00,2019-07-07,13:36:00,B1,RIC,EWR,2019-07-07 14:25:00,2019-07-07,14:25:00,ERJ-145,N21154
YV,IAH,RIC,2019-07-03 16:08:00,2019-07-03,16:08:00,B3,RIC,IAH,2019-07-03 16:45:00,2019-07-03,16:45:00,ERJ-175,N88335
ZW,IAD,RIC,2019-07-14 18:06:00,2019-07-14,18:06:00,B4,RIC,ORD,2019-07-14 18:45:00,2019-07-14,18:45:00,CRJ-200,N424AW
OO,DEN,RIC,2019-07-04 14:04:00,2019-07-04,14:04:00,B3,RIC,DEN,2019-07-04 15:41:00,2019-07-04,15:41:00,ERJ-175,N157SY
YV,IAD,RIC,2019-07-10 09:41:00,2019-07-10,09:41:00,B1,RIC,IAD,2019-07-10 10:45:00,2019-07-10,10:45:00,CRJ-700,N507MJ
EV,EWR,RIC,2019-07-05 12:57:00,2019-07-05,12:57:00,B4,RIC,ORD,2019-07-05 13:30:00,2019-07-05,13:30:00,ERJ-145,N14573
YV,IAD,RIC,2019-07-08 22:55:00,2019-07-08,22:55:00,B4,RIC,IAH,2019-07-09 06:05:00,2019-07-09,06:05:00,CRJ-700,N519LR
ZW,IAD,RIC,2019-07-05 18:06:00,2019-07-05,18:06:00,B4,RIC,ORD,2019-07-05 18:45:00,2019-07-05,18:45:00,CRJ-200,N426AW
EV,EWR,RIC,2019-07-11 12:57:00,2019-07-11,12:57:00,B2,RIC,ORD,2019-07-11 13:30:00,2019-07-11,13:30:00,ERJ-145,N15910
YV,IAH,RIC,2019-07-07 22:20:00,2019-07-07,22:20:00,B1,RIC,IAD,2019-07-08 06:45:00,2019-07-08,06:45:00,ERJ-175,N87353
ZW,IAD,RIC,2019-07-10 18:06:00,2019-07-10,18:06:00,B3,RIC,ORD,2019-07-10 18:45:00,2019-07-10,18:45:00,CRJ-200,N467AW
C5,EWR,RIC,2019-07-08 18:43:00,2019-07-08,18:43:00,B1,RIC,EWR,2019-07-08 19:15:00,2019-07-08,19:15:00,ERJ-145,N11176
OO,ORD,RIC,2019-07-10 10:00:00,2019-07-10,10:00:00,B3,RIC,ORD,2019-07-10 10:30:00,2019-07-10,10:30:00,CRJ-200,N971SW
UA,ORD,RIC,2019-06-30 21:23:00,2019-06-30,21:23:00,B3,RIC,ORD,2019-07-01 07:00:00,2019-07-01,07:00:00,B737-800,N37293
YV,IAH,RIC,2019-06-30 16:08:00,2019-06-30,16:08:00,B4,RIC,IAH,2019-06-30 16:45:00,2019-06-30,16:45:00,ERJ-175,N89313
ZW,ORD,RIC,2019-07-08 15:03:00,2019-07-08,15:03:00,B2,RIC,IAD,2019-07-08 15:35:00,2019-07-08,15:35:00,CRJ-200,N467AW
OO,DEN,RIC,2019-07-02 23:29:00,2019-07-02,23:29:00,B1,RIC,DEN,2019-07-03 06:25:00,2019-07-03,06:25:00,ERJ-175,N136SY
YV,IAH,RIC,2019-07-06 16:08:00,2019-07-06,16:08:00,B4,RIC,IAH,2019-07-06 16:45:00,2019-07-06,16:45:00,ERJ-175,N88346
YV,IAD,RIC,2019-07-12 09:41:00,2019-07-12,09:41:00,B4,RIC,IAH,2019-07-12 06:05:00,2019-07-12,06:05:00,CRJ-700,N507MJ
YV,IAD,RIC,2019-07-06 09:41:00,2019-07-06,09:41:00,B3,RIC,IAD,2019-07-06 10:45:00,2019-07-06,10:45:00,CRJ-700,N503MJ
EV,ORD,RIC,2019-07-07 00:30:00,2019-07-07,00:30:00,B2,RIC,EWR,2019-07-07 09:30:00,2019-07-07,09:30:00,ERJ-145,N12201
ZW,ORD,RIC,2019-07-03 15:03:00,2019-07-03,15:03:00,B1,RIC,IAD,2019-07-03 15:35:00,2019-07-03,15:35:00,CRJ-200,N431AW
ZW,ORD,RIC,2019-07-07 15:03:00,2019-07-07,15:03:00,B2,RIC,IAD,2019-07-07 15:35:00,2019-07-07,15:35:00,CRJ-200,N436AW
C5,EWR,RIC,2019-07-08 19:59:00,2019-07-08,19:59:00,B1,RIC,IAD,2019-07-08 20:30:00,2019-07-08,20:30:00,ERJ-145,N14177
YV,IAH,RIC,2019-07-09 16:08:00,2019-07-09,16:08:00,B3,RIC,IAH,2019-07-09 16:45:00,2019-07-09,16:45:00,ERJ-175,N89357
C5,EWR,RIC,2019-07-05 10:10:00,2019-07-05,10:10:00,B4,RIC,EWR,2019-07-05 10:50:00,2019-07-05,10:50:00,ERJ-145,N12172
EV,EWR,RIC,2019-07-07 16:49:00,2019-07-07,16:49:00,B3,RIC,EWR,2019-07-07 18:00:00,2019-07-07,18:00:00,ERJ-145,N14203
C5,IAD,RIC,2019-07-14 13:36:00,2019-07-14,13:36:00,B4,RIC,EWR,2019-07-14 14:25:00,2019-07-14,14:25:00,ERJ-145,N13161
OO,DEN,RIC,2019-07-06 23:29:00,2019-07-06,23:29:00,B1,RIC,DEN,2019-07-07 06:15:00,2019-07-07,06:15:00,ERJ-175,N127SY
EV,EWR,RIC,2019-07-10 21:44:00,2019-07-10,21:44:00,B2,RIC,EWR,2019-07-11 05:40:00,2019-07-11,05:40:00,ERJ-145,N13908
C5,EWR,RIC,2019-07-05 19:59:00,2019-07-05,19:59:00,B1,RIC,IAD,2019-07-05 20:30:00,2019-07-05,20:30:00,ERJ-145,N16149
EV,EWR,RIC,2019-07-09 16:49:00,2019-07-09,16:49:00,B2,RIC,EWR,2019-07-09 18:00:00,2019-07-09,18:00:00,ERJ-145,N12900
YV,IAH,RIC,2019-07-20 22:20:00,2019-07-20,22:20:00,B7,RIC,IAD,2019-07-21 06:45:00,2019-07-21,06:45:00,ERJ-175,N88332
EV,EWR,RIC,2019-07-03 12:57:00,2019-07-03,12:57:00,B4,RIC,ORD,2019-07-03 13:30:00,2019-07-03,13:30:00,ERJ-145,N16571
EV,EWR,RIC,2019-07-02 16:49:00,2019-07-02,16:49:00,B1,RIC,EWR,2019-07-02 18:00:00,2019-07-02,18:00:00,ERJ-145,N29906
YV,IAD,RIC,2019-07-08 09:41:00,2019-07-08,09:41:00,B1,RIC,IAD,2019-07-08 10:45:00,2019-07-08,10:45:00,CRJ-700,N508MJ
OO,DEN,RIC,2019-07-14 23:29:00,2019-07-14,23:29:00,B1,RIC,DEN,2019-07-15 06:15:00,2019-07-15,06:15:00,ERJ-175,N149SY
OO,DEN,RIC,2019-07-03 23:29:00,2019-07-03,23:29:00,B1,RIC,DEN,2019-07-04 06:25:00,2019-07-04,06:25:00,ERJ-175,N125SY
EV,EWR,RIC,2019-07-18 12:57:00,2019-07-18,12:57:00,B3,RIC,ORD,2019-07-18 13:30:00,2019-07-18,13:30:00,ERJ-145,N16987
YV,IAH,RIC,2019-07-13 16:08:00,2019-07-13,16:08:00,B3,RIC,IAH,2019-07-13 16:45:00,2019-07-13,16:45:00,ERJ-175,N86336
YX,EWR,RIC,2019-07-13 10:09:00,2019-07-13,10:09:00,B3,RIC,EWR,2019-07-13 10:55:00,2019-07-13,10:55:00,ERJ-170,N636RW
YV,IAD,RIC,2019-07-07 09:41:00,2019-07-07,09:41:00,B1,RIC,IAD,2019-07-07 10:45:00,2019-07-07,10:45:00,CRJ-700,N503MJ
EV,ORD,RIC,2019-07-15 00:30:00,2019-07-15,00:30:00,B2,RIC,EWR,2019-07-15 05:40:00,2019-07-15,05:40:00,ERJ-145,N16976
C5,EWR,RIC,2019-07-16 18:43:00,2019-07-16,18:43:00,B2,RIC,EWR,2019-07-16 19:15:00,2019-07-16,19:15:00,ERJ-145,N14204
ZW,ORD,RIC,2019-07-09 15:03:00,2019-07-09,15:03:00,B3,RIC,IAD,2019-07-09 15:35:00,2019-07-09,15:35:00,CRJ-200,N426AW
UA,ORD,RIC,2019-07-04 21:24:00,2019-07-04,21:24:00,B3,RIC,ORD,2019-07-05 07:00:00,2019-07-05,07:00:00,A319-100,N817UA
EV,ORD,RIC,2019-07-06 00:30:00,2019-07-06,00:30:00,B2,RIC,EWR,2019-07-06 08:00:00,2019-07-06,08:00:00,ERJ-145,N12563
ZW,ORD,RIC,2019-07-16 15:03:00,2019-07-16,15:03:00,B1,RIC,IAD,2019-07-16 15:35:00,2019-07-16,15:35:00,CRJ-200,N461AW
YV,IAH,RIC,2019-07-04 22:38:00,2019-07-04,22:38:00,B4,RIC,IAH,2019-07-05 06:05:00,2019-07-05,06:05:00,ERJ-175,N89308
C5,EWR,RIC,2019-07-10 10:10:00,2019-07-10,10:10:00,B2,RIC,EWR,2019-07-10 10:55:00,2019-07-10,10:55:00,ERJ-145,N14186
OO,DEN,RIC,2019-07-13 14:00:00,2019-07-13,14:00:00,B3,RIC,DEN,2019-07-13 14:45:00,2019-07-13,14:45:00,ERJ-175,N125SY
EV,EWR,RIC,2019-07-15 12:57:00,2019-07-15,12:57:00,B3,RIC,ORD,2019-07-15 13:30:00,2019-07-15,13:30:00,ERJ-145,N14573
YV,IAH,RIC,2019-07-15 16:08:00,2019-07-15,16:08:00,B1,RIC,IAH,2019-07-15 16:45:00,2019-07-15,16:45:00,ERJ-175,N88325
YV,IAD,RIC,2019-07-14 22:55:00,2019-07-14,22:55:00,B4,RIC,IAH,2019-07-15 06:05:00,2019-07-15,06:05:00,CRJ-700,N515MJ
OO,DEN,RIC,2019-07-11 14:09:00,2019-07-11,14:09:00,B1,RIC,DEN,2019-07-11 15:45:00,2019-07-11,15:45:00,ERJ-175,N206SY
C5,EWR,RIC,2019-07-14 19:59:00,2019-07-14,19:59:00,B2,RIC,IAD,2019-07-14 20:30:00,2019-07-14,20:30:00,ERJ-145,N14204
YV,IAH,RIC,2019-07-13 22:20:00,2019-07-13,22:20:00,B7,RIC,IAD,2019-07-14 06:45:00,2019-07-14,06:45:00,ERJ-175,N89342
EV,EWR,RIC,2019-07-09 12:57:00,2019-07-09,12:57:00,B3,RIC,ORD,2019-07-09 13:30:00,2019-07-09,13:30:00,ERJ-145,N48901
YV,IAH,RIC,2019-07-10 16:08:00,2019-07-10,16:08:00,B3,RIC,IAH,2019-07-10 16:45:00,2019-07-10,16:45:00,ERJ-175,N89308
YV,IAD,RIC,2019-07-11 09:41:00,2019-07-11,09:41:00,B1,RIC,IAD,2019-07-11 10:45:00,2019-07-11,10:45:00,ERJ-175,N85355
YV,IAH,RIC,2019-07-10 22:20:00,2019-07-10,22:20:00,B7,RIC,IAD,2019-07-11 06:45:00,2019-07-11,06:45:00,ERJ-175,N87337
YV,IAD,RIC,2019-07-09 09:41:00,2019-07-09,09:41:00,B1,RIC,IAD,2019-07-09 10:45:00,2019-07-09,10:45:00,CRJ-700,N518LR
YV,IAH,RIC,2019-07-14 16:08:00,2019-07-14,16:08:00,B4,RIC,IAH,2019-07-14 16:45:00,2019-07-14,16:45:00,ERJ-175,N83329
ZW,IAD,RIC,2019-07-13 18:06:00,2019-07-13,18:06:00,B4,RIC,ORD,2019-07-13 18:45:00,2019-07-13,18:45:00,CRJ-200,N457AW
OO,DEN,RIC,2019-07-17 23:29:00,2019-07-17,23:29:00,B1,RIC,DEN,2019-07-18 06:15:00,2019-07-18,06:15:00,ERJ-175,N120SY
OO,ORD,RIC,2019-07-04 10:00:00,2019-07-04,10:00:00,B1,RIC,ORD,2019-07-04 10:30:00,2019-07-04,10:30:00,CRJ-200,N970SW
ZW,IAD,RIC,2019-07-16 18:06:00,2019-07-16,18:06:00,B3,RIC,ORD,2019-07-16 18:45:00,2019-07-16,18:45:00,CRJ-200,N429AW
ZW,IAD,RIC,2019-07-07 18:06:00,2019-07-07,18:06:00,B2,RIC,ORD,2019-07-07 18:45:00,2019-07-07,18:45:00,CRJ-200,N447AW
ZW,IAD,RIC,2019-07-15 18:06:00,2019-07-15,18:06:00,B3,RIC,ORD,2019-07-15 18:45:00,2019-07-15,18:45:00,CRJ-200,N448AW
UA,ORD,RIC,2019-07-11 21:08:00,2019-07-11,21:08:00,B3,RIC,ORD,2019-07-12 07:00:00,2019-07-12,07:00:00,B737-800,N73276
EV,EWR,RIC,2019-07-11 16:49:00,2019-07-11,16:49:00,B2,RIC,EWR,2019-07-12 09:30:00,2019-07-12,09:30:00,ERJ-145,N29917
C5,EWR,RIC,2019-07-12 18:43:00,2019-07-12,18:43:00,B1,RIC,EWR,2019-07-12 19:15:00,2019-07-12,19:15:00,ERJ-145,N11176
EV,EWR,RIC,2019-07-12 21:44:00,2019-07-12,21:44:00,B2,RIC,EWR,2019-07-14 18:00:00,2019-07-14,18:00:00,ERJ-145,N11544
C5,EWR,RIC,2019-07-07 19:59:00,2019-07-07,19:59:00,B1,RIC,IAD,2019-07-07 20:30:00,2019-07-07,20:30:00,ERJ-145,N11181
OO,ORD,RIC,2019-07-11 10:00:00,2019-07-11,10:00:00,B3,RIC,ORD,2019-07-11 10:30:00,2019-07-11,10:30:00,CRJ-200,N980SW
OO,DEN,RIC,2019-07-08 14:04:00,2019-07-08,14:04:00,B3,RIC,DEN,2019-07-08 15:45:00,2019-07-08,15:45:00,ERJ-175,N209SY
UA,ORD,RIC,2019-07-06 21:18:00,2019-07-06,21:18:00,B3,RIC,ORD,2019-07-07 07:00:00,2019-07-07,07:00:00,B737-800,N76288
EV,EWR,RIC,2019-07-10 12:57:00,2019-07-10,12:57:00,B2,RIC,ORD,2019-07-10 13:30:00,2019-07-10,13:30:00,ERJ-145,N12201
OO,ORD,RIC,2019-07-16 10:00:00,2019-07-16,10:00:00,B3,RIC,ORD,2019-07-16 10:30:00,2019-07-16,10:30:00,CRJ-200,N913SW
C5,IAD,RIC,2019-07-11 13:36:00,2019-07-11,13:36:00,B3,RIC,CLE,2019-07-11 14:15:00,2019-07-11,14:15:00,ERJ-145,N14198
EV,EWR,RIC,2019-07-13 16:49:00,2019-07-13,16:49:00,B1,RIC,EWR,2019-07-13 18:00:00,2019-07-13,18:00:00,ERJ-145,N13913
C5,IAD,RIC,2019-07-17 13:36:00,2019-07-17,13:36:00,B4,RIC,EWR,2019-07-17 14:25:00,2019-07-17,14:25:00,ERJ-145,N16147
YV,IAH,RIC,2019-07-07 16:08:00,2019-07-07,16:08:00,B1,RIC,IAH,2019-07-07 16:45:00,2019-07-07,16:45:00,ERJ-175,N86344
YV,IAD,RIC,2019-07-15 09:41:00,2019-07-15,09:41:00,B1,RIC,IAD,2019-07-15 10:45:00,2019-07-15,10:45:00,CRJ-700,N512MJ
EV,EWR,RIC,2019-07-12 16:49:00,2019-07-12,16:49:00,B1,RIC,EWR,2019-07-12 18:00:00,2019-07-12,18:00:00,ERJ-145,N11544
YV,IAD,RIC,2019-07-20 09:41:00,2019-07-20,09:41:00,B1,RIC,IAD,2019-07-20 10:45:00,2019-07-20,10:45:00,CRJ-700,N522LR
EV,EWR,RIC,2019-07-05 21:44:00,2019-07-05,21:44:00,B2,RIC,EWR,2019-07-09 05:40:00,2019-07-09,05:40:00,ERJ-145,N11544
UA,ORD,RIC,2019-07-13 21:18:00,2019-07-13,21:18:00,B3,RIC,ORD,2019-07-14 07:00:00,2019-07-14,07:00:00,B737-800,N37287
OO,ORD,RIC,2019-07-15 10:00:00,2019-07-15,10:00:00,B3,RIC,ORD,2019-07-15 10:30:00,2019-07-15,10:30:00,CRJ-200,N876AS
OO,ORD,RIC,2019-07-14 10:00:00,2019-07-14,10:00:00,B4,RIC,ORD,2019-07-14 10:30:00,2019-07-14,10:30:00,CRJ-200,N881AS
YV,IAH,RIC,2019-07-14 22:20:00,2019-07-14,22:20:00,B7,RIC,IAD,2019-07-15 06:45:00,2019-07-15,06:45:00,ERJ-175,N88301
YV,IAD,RIC,2019-07-13 22:55:00,2019-07-13,22:55:00,B4,RIC,IAH,2019-07-14 06:05:00,2019-07-14,06:05:00,CRJ-700,N502MJ
OO,DEN,RIC,2019-07-19 14:09:00,2019-07-19,14:09:00,B3,RIC,DEN,2019-07-19 15:45:00,2019-07-19,15:45:00,ERJ-175,N127SY
C5,EWR,RIC,2019-07-09 19:59:00,2019-07-09,19:59:00,B1,RIC,IAD,2019-07-09 20:30:00,2019-07-09,20:30:00,ERJ-145,N21197
UA,ORD,RIC,2019-07-16 21:18:00,2019-07-16,21:18:00,B3,RIC,ORD,2019-07-17 07:15:00,2019-07-17,07:15:00,B737-800,N27246
UA,ORD,RIC,2019-07-12 21:08:00,2019-07-12,21:08:00,B3,RIC,ORD,2019-07-13 07:15:00,2019-07-13,07:15:00,B737-800,N37273
C5,EWR,RIC,2019-07-12 10:10:00,2019-07-12,10:10:00,B4,RIC,EWR,2019-07-12 10:55:00,2019-07-12,10:55:00,ERJ-145,N12160
EV,ORD,RIC,2019-07-10 00:30:00,2019-07-10,00:30:00,B2,RIC,EWR,2019-07-13 08:00:00,2019-07-13,08:00:00,ERJ-145,N14203
YV,IAD,RIC,2019-07-13 09:41:00,2019-07-13,09:41:00,B1,RIC,IAD,2019-07-13 10:45:00,2019-07-13,10:45:00,CRJ-700,N518LR
ZW,IAD,RIC,2019-07-22 18:06:00,2019-07-22,18:06:00,B4,RIC,ORD,2019-07-22 18:45:00,2019-07-22,18:45:00,CRJ-200,N445AW
EV,EWR,RIC,2019-07-08 16:49:00,2019-07-08,16:49:00,B2,RIC,EWR,2019-07-08 18:00:00,2019-07-08,18:00:00,ERJ-145,N11109
